Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit_div_Quantity,Discount_apply_Sales,During Date,Ship latitude,Ship longitude
2226,CA-2016-106383,2016.3.19,2016.3.21,Second Class,BT-11440,Bobby Trafton,Consumer,United States,Littleton,Colorado,80122,West,FUR-BO-10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",72.294,1,0.7,-98.8018,-98.8018,21.6882,2,39.613321,-105.0166498
2235,CA-2017-104066,2017.12.5,2017.12.10,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Burlington,Vermont,5408,East,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,205.03,7,0,67.6599,9.6657,205.03,5,44.51368352,-73.25022868
2256,CA-2016-164091,2016.9.17,2016.9.22,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Bangor,Maine,4401,East,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85,3,0,131.355,43.785,437.85,5,44.8011821,-68.7778138
2277,CA-2014-104283,2014.6.27,2014.7.1,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,38671,South,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",306.2,5,0,0,0,306.2,4,34.9889818,-90.0125913
2284,CA-2015-153108,2015.3.5,2015.3.9,Standard Class,SF-20200,Sarah Foster,Consumer,United States,New Castle,Indiana,47362,Central,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,23.92,2,0,6.6976,3.3488,23.92,4,39.9289351,-85.3702477
2301,CA-2014-162362,2014.11.14,2014.11.18,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Midland,Michigan,48640,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,12.72,3,0,6.36,2.12,12.72,4,43.6155825,-84.2472117
2314,CA-2017-122035,2017.7.20,2017.7.25,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,OFF-LA-10004093,Office Supplies,Labels,Avery 486,14.62,2,0,6.8714,3.4357,14.62,5,43.53853778,-96.6943724
2329,CA-2017-138422,2017.9.23,2017.9.26,First Class,KN-16705,Kristina Nunn,Home Office,United States,Fort Collins,Colorado,80525,West,OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,14.352,3,0.2,5.2026,1.7342,11.4816,3,40.53815608,-105.0622134
2333,CA-2017-169285,2017.3.21,2017.3.25,Standard Class,RW-19690,Robert Waldorf,Consumer,United States,Lafayette,Indiana,47905,Central,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",277.4,5,0,133.152,26.6304,277.4,4,40.4167022,-86.8752869
2335,CA-2014-140886,2014.9.30,2014.10.4,Standard Class,KW-16570,Kelly Williams,Consumer,United States,Clarksville,Tennessee,37042,South,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,69.216,6,0.2,11.2476,1.8746,55.3728,4,36.5277607,-87.3588703
2367,CA-2014-102295,2014.11.24,2014.11.26,Second Class,EH-13990,Erica Hackney,Consumer,United States,Sacramento,California,95823,West,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",120.712,1,0.2,-18.1068,-18.1068,96.5696,2,38.4696598,-121.4288317
2379,CA-2015-148628,2015.12.6,2015.12.11,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Thousand Oaks,California,91360,West,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",32.75,5,0,15.065,3.013,32.75,5,34.19472833,-118.8809073
2394,CA-2016-128111,2016.3.17,2016.3.23,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Malden,Massachusetts,2148,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,39.68,2,0,10.3168,5.1584,39.68,6,42.4250964,-71.066163
2416,CA-2015-146087,2015.7.6,2015.7.11,Standard Class,PP-18955,Paul Prost,Home Office,United States,Holyoke,Massachusetts,1040,East,FUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library,301.96,2,0,60.392,30.196,301.96,5,42.2045965,-72.6155062
2417,CA-2017-168655,2017.10.12,2017.10.18,Standard Class,ML-18040,Michelle Lonsdale,Corporate,United States,Albuquerque,New Mexico,87105,West,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,595,5,0,95.2,19.04,595,6,35.047461,-106.6235396
2419,CA-2016-107202,2016.5.21,2016.5.28,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Sparks,Nevada,89431,West,TEC-MA-10000112,Technology,Machines,Panasonic KX MB2061 Multifunction Printer,2396.4,10,0.2,179.73,17.973,1917.12,7,39.54082758,-119.7583734
2420,CA-2017-159597,2017.11.9,2017.11.14,Standard Class,MC-17590,Matt Collister,Corporate,United States,Coachella,California,92236,West,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",63.56,2,0,3.178,1.589,63.56,5,33.67322,-116.15235
2422,CA-2016-155551,2016.4.18,2016.4.23,Standard Class,CR-12580,Clay Rozendal,Home Office,United States,Elmhurst,Illinois,60126,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,230.376,3,0.2,-48.9549,-16.3183,184.3008,5,41.8994745,-87.9403418
2441,CA-2016-146934,2016.5.22,2016.5.27,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Passaic,New Jersey,7055,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,345,5,0,86.25,17.25,345,5,40.8567663,-74.1284764
2449,CA-2015-128027,2015.9.14,2015.9.17,Second Class,CM-12385,Christopher Martinez,Consumer,United States,North Charleston,South Carolina,29406,South,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,269.49,3,0,5.3898,1.7966,269.49,3,32.8546197,-79.9748103
2467,CA-2017-128755,2017.5.4,2017.5.8,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Newport News,Virginia,23602,South,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",9.11,1,0,4.0995,4.0995,9.11,4,36.9786449,-76.4321089
2493,CA-2014-144624,2014.11.19,2014.11.23,Standard Class,JM-15865,John Murray,Consumer,United States,Jamestown,New York,14701,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,4548.81,7,0,1228.1787,175.4541,4548.81,4,42.0970023,-79.2353259
2496,CA-2014-136644,2014.6.16,2014.6.22,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Mishawaka,Indiana,46544,Central,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",647.84,8,0,32.392,4.049,647.84,6,41.6407858,-86.15535018
2516,CA-2014-106572,2014.9.5,2014.9.10,Standard Class,NP-18700,Nora Preis,Consumer,United States,Bowling Green,Ohio,43402,East,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,264.32,2,0.2,19.824,9.912,211.456,5,41.3747744,-83.6513229
2536,CA-2015-143238,2015.9.6,2015.9.8,First Class,LO-17170,Lori Olson,Corporate,United States,La Quinta,California,92253,West,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,46.32,4,0,18.0648,4.5162,46.32,2,33.70544398,-116.2812321
2555,CA-2016-118626,2016.8.15,2016.8.20,Standard Class,JC-15775,John Castell,Consumer,United States,Tallahassee,Florida,32303,South,TEC-PH-10000369,Technology,Phones,HTC One Mini,705.544,7,0.2,70.5544,10.0792,564.4352,5,30.4380832,-84.2809332
2562,CA-2015-144288,2015.12.25,2015.12.31,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Nashville,Tennessee,37211,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,9.216,4,0.2,3.3408,0.8352,7.3728,6,36.1622296,-86.7743531
2567,CA-2017-123967,2017.11.1,2017.11.3,Second Class,SF-20200,Sarah Foster,Consumer,United States,Bellingham,Washington,98226,West,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,25.12,5,0.2,7.85,1.57,20.096,2,48.7897608,-122.4861873
2572,CA-2017-109778,2017.7.16,2017.7.21,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Woodstock,Illinois,60098,Central,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",2.912,2,0.2,0.91,0.455,2.3296,5,42.3378644,-88.4877921
2586,CA-2015-121041,2015.11.3,2015.11.10,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Haltom City,Texas,76117,Central,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",6.608,2,0.2,2.1476,1.0738,5.2864,7,32.7902695,-97.2540509
2591,US-2016-115455,2016.9.8,2016.9.14,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Wheeling,Illinois,60090,Central,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",14.136,2,0.6,-7.7748,-3.8874,5.6544,6,42.13711113,-87.93396157
2593,CA-2017-128300,2017.11.24,2017.11.26,Second Class,RS-19765,Roland Schwarz,Corporate,United States,Summerville,South Carolina,29483,South,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,79.1,2,0,39.55,19.775,79.1,2,33.0206179,-80.1747537
2642,CA-2015-169740,2015.2.20,2015.2.25,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Hot Springs,Arkansas,71901,South,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,29.99,1,0,2.999,2.999,29.99,5,34.5038393,-93.0552437
2692,US-2016-144211,2016.8.28,2016.9.2,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Englewood,Colorado,80112,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",15.48,3,0.2,5.6115,1.8705,12.384,5,39.5421083,-104.8460892
2696,CA-2016-161662,2016.2.7,2016.2.9,First Class,BE-11410,Bobby Elias,Consumer,United States,Lancaster,Ohio,43130,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,30.352,2,0.2,10.6232,5.3116,24.2816,2,39.7136754,-82.5993294
2735,CA-2015-129770,2015.2.21,2015.2.23,Second Class,JE-15715,Joe Elijah,Consumer,United States,Las Cruces,New Mexico,88001,West,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,49.12,4,0,23.0864,5.7716,49.12,2,32.30581654,-106.7666054
2740,CA-2017-122707,2017.4.16,2017.4.18,First Class,EB-13750,Edward Becker,Corporate,United States,Hoover,Alabama,35244,South,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,477.24,4,0,9.5448,2.3862,477.24,2,33.40926395,-86.66217959
2748,US-2015-165449,2015.11.22,2015.11.26,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Frisco,Texas,75034,Central,TEC-AC-10004127,Technology,Accessories,SanDisk Cruzer 8 GB USB Flash Drive,27.168,4,0.2,-1.3584,-0.3396,21.7344,4,33.1506744,-96.8236116
2751,CA-2014-154669,2014.8.8,2014.8.11,Second Class,TM-21010,Tamara Manning,Consumer,United States,Vacaville,California,95687,West,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,423.28,11,0,110.0528,10.0048,423.28,3,38.34891318,-121.9707306
2761,CA-2014-129574,2014.5.26,2014.5.29,First Class,Dp-13240,Dean percer,Home Office,United States,Murray,Utah,84107,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",48.4,5,0,23.232,4.6464,48.4,3,40.6667841,-111.888417
2772,CA-2016-163986,2016.9.3,2016.9.10,Standard Class,JJ-15445,Jennifer Jackson,Consumer,United States,Waukesha,Wisconsin,53186,Central,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,54.5,5,0,14.17,2.834,54.5,7,43.0116784,-88.2314813
2778,CA-2015-138534,2015.7.17,2015.7.19,Second Class,JM-15535,Jessica Myrick,Consumer,United States,Bakersfield,California,93309,West,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",195.466,2,0.15,-13.7976,-6.8988,166.1461,2,35.36047532,-119.057712
2779,CA-2017-108322,2017.4.30,2017.5.5,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,33068,South,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,23.68,8,0.2,6.216,0.777,18.944,5,26.2378597,-80.1247667
2785,CA-2016-116974,2016.10.9,2016.10.15,Standard Class,MP-17965,Michael Paige,Corporate,United States,Troy,Ohio,45373,East,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.976,4,0.4,-15.5844,-3.8961,14.3856,6,40.03771229,-84.21396276
2788,US-2014-117744,2014.12.2,2014.12.6,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",58.36,5,0.6,-24.803,-4.9606,23.344,4,27.8002542,-97.3955744
2794,CA-2014-154599,2014.4.12,2014.4.17,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,1075.088,14,0.2,94.0702,6.7193,860.0704,5,33.8582945,-118.3788493
2863,CA-2017-106537,2017.8.12,2017.8.17,Standard Class,RH-19495,Rick Hansen,Consumer,United States,Orlando,Florida,32839,South,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,20.736,4,0.2,7.2576,1.8144,16.5888,5,28.5421097,-81.3790388
2881,CA-2016-102932,2016.9.19,2016.9.23,Second Class,SD-20485,Shirley Daniels,Home Office,United States,Orange,New Jersey,7050,East,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,25.44,6,0,12.72,2.12,25.44,4,39.981259,-74.582529
2891,CA-2014-142727,2014.4.29,2014.5.1,Second Class,HG-14845,Harry Greene,Consumer,United States,Lake Charles,Louisiana,70601,South,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",51.96,2,0,12.99,6.495,51.96,2,30.2265949,-93.2173759
2904,CA-2016-153577,2016.6.27,2016.7.1,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Highland Park,Illinois,60035,Central,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",37.464,7,0.2,12.1758,1.7394,29.9712,4,42.178271,-87.818525
2912,CA-2014-113929,2014.6.16,2014.6.21,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hempstead,New York,11550,East,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,41.4,5,0,19.458,3.8916,41.4,5,40.7070848,-73.628971
2915,CA-2015-134747,2015.10.12,2015.10.17,Second Class,DL-12925,Daniel Lacy,Consumer,United States,Noblesville,Indiana,46060,Central,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,135.72,3,0,35.2872,11.7624,135.72,5,40.03875432,-85.98685621
2928,CA-2017-158106,2017.6.4,2017.6.10,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Apple Valley,Minnesota,55124,Central,OFF-AR-10002255,Office Supplies,Art,Newell 346,8.64,3,0,2.5056,0.8352,8.64,6,44.7319094,-93.21772
2979,CA-2014-109232,2014.1.13,2014.1.16,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,Mount Pleasant,South Carolina,29464,South,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,545.94,6,0,87.3504,14.5584,545.94,3,32.7940651,-79.8625851
3003,CA-2015-130610,2015.7.5,2015.7.10,Standard Class,VP-21730,Victor Preis,Home Office,United States,Sterling Heights,Michigan,48310,Central,OFF-BI-10003655,Office Supplies,Binders,Durable Pressboard Binders,19,5,0,8.93,1.786,19,5,42.5803122,-83.0302033
3006,CA-2014-148761,2014.5.17,2014.5.21,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Eau Claire,Wisconsin,54703,Central,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,91.68,3,0,45.84,15.28,91.68,4,44.81004655,-91.50464493
3017,US-2016-160528,2016.8.23,2016.8.30,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Pharr,Texas,78577,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,727.296,8,0.2,-172.7328,-21.5916,581.8368,7,26.18068116,-98.18798538
3028,CA-2014-106719,2014.8.24,2014.8.24,Same Day,RB-19645,Robert Barroso,Corporate,United States,Billings,Montana,59102,West,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",8.288,2,0.2,2.6936,1.3468,6.6304,0,45.7874957,-108.49607
3030,US-2016-164189,2016.3.24,2016.3.28,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Gresham,Oregon,97030,West,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,403.168,4,0.2,25.198,6.2995,322.5344,4,45.5075524,-122.4312305
3041,US-2016-147991,2016.5.5,2016.5.9,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Chattanooga,Tennessee,37421,South,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72,5,0.2,3.344,0.6688,13.376,4,35.0456297,-85.3096801
3051,US-2017-148054,2017.10.6,2017.10.11,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Meridian,Idaho,83642,West,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,41.96,2,0,2.9372,1.4686,41.96,5,43.6086295,-116.392326
3080,CA-2017-101182,2017.9.4,2017.9.5,First Class,KB-16405,Katrina Bavinger,Home Office,United States,Apple Valley,California,92307,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,12.96,2,0,6.2208,3.1104,12.96,1,34.53536681,-117.2578161
3094,CA-2015-114468,2015.8.23,2015.8.23,Same Day,TD-20995,Tamara Dahlen,Consumer,United States,Bolingbrook,Illinois,60440,Central,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,31.68,4,0.2,2.772,0.693,25.344,0,41.6999168,-88.038899
3155,CA-2017-150497,2017.7.20,2017.7.24,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Maple Grove,Minnesota,55369,Central,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,735.98,2,0,331.191,165.5955,735.98,4,45.132944,-93.48085768
3189,US-2017-146416,2017.10.20,2017.10.22,Second Class,JE-16165,Justin Ellison,Corporate,United States,Woodland,California,95695,West,OFF-LA-10003714,Office Supplies,Labels,Avery 510,3.75,1,0,1.8,1.8,3.75,2,38.68262516,-121.7893172
3193,CA-2017-158953,2017.6.4,2017.6.8,Standard Class,ML-18040,Michelle Lonsdale,Corporate,United States,Missouri City,Texas,77489,Central,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,6.37,7,0.8,-9.555,-1.365,1.274,4,29.59918042,-95.51526704
3211,US-2017-108245,2017.9.22,2017.9.27,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Pearland,Texas,77581,Central,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,13.392,3,0.2,5.022,1.674,10.7136,5,29.53494625,-95.22091705
3216,CA-2017-150189,2017.7.8,2017.7.10,First Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Mateo,California,94403,West,OFF-LA-10002762,Office Supplies,Labels,Avery 485,75.18,6,0,35.3346,5.8891,75.18,2,37.54311855,-122.2853314
3251,CA-2016-157868,2016.12.23,2016.12.29,Standard Class,MC-17590,Matt Collister,Corporate,United States,Grand Rapids,Michigan,49505,Central,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",24.85,7,0,11.6795,1.6685,24.85,6,42.9632405,-85.6678639
3272,CA-2015-155145,2015.12.27,2015.12.29,Second Class,KN-16450,Kean Nguyen,Corporate,United States,Visalia,California,93277,West,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,7.92,8,0,3.4848,0.4356,7.92,2,36.31272219,-119.3091891
3275,CA-2017-116358,2017.11.2,2017.11.6,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Overland Park,Kansas,66212,Central,OFF-FA-10003495,Office Supplies,Fasteners,Staples,18.24,3,0,9.12,3.04,18.24,4,38.9849923,-94.67141674
3288,CA-2015-157770,2015.12.13,2015.12.15,First Class,RD-19585,Rob Dowd,Consumer,United States,Temecula,California,92592,West,TEC-PH-10001530,Technology,Phones,Plantronics Voyager Pro Legend,494.376,3,0.2,49.4376,16.4792,395.5008,2,33.4753413,-117.1078214
3348,CA-2015-112014,2015.8.13,2015.8.20,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Yucaipa,California,92399,West,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,50.8,5,0,13.208,2.6416,50.8,7,34.0342906,-117.0678008
3363,CA-2015-139962,2015.12.13,2015.12.20,Standard Class,Dp-13240,Dean percer,Home Office,United States,Revere,Massachusetts,2151,East,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,19.44,3,0,9.3312,3.1104,19.44,7,42.4084302,-71.0119948
3378,CA-2016-100671,2016.11.1,2016.11.4,First Class,CS-12490,Cindy Schnelling,Corporate,United States,Conroe,Texas,77301,Central,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.672,9,0.2,6.9795,0.7755,89.3376,3,30.3118769,-95.4560512
3403,CA-2015-129700,2015.5.4,2015.5.5,First Class,LA-16780,Laura Armstrong,Corporate,United States,Tinley Park,Illinois,60477,Central,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,22.288,7,0.6,-8.9152,-1.2736,8.9152,1,41.5772114,-87.80617135
3426,CA-2015-153381,2015.9.24,2015.9.28,Standard Class,DE-13255,Deanra Eno,Home Office,United States,Dubuque,Iowa,52001,Central,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",15.24,4,0,6.858,1.7145,15.24,4,42.5006217,-90.6647967
3474,CA-2017-111815,2017.3.3,2017.3.10,Standard Class,EP-13915,Emily Phan,Consumer,United States,Dearborn Heights,Michigan,48127,Central,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,180.98,1,0,47.0548,47.0548,180.98,7,42.3369816,-83.2732627
3478,CA-2014-143385,2014.8.31,2014.9.5,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,Santa Fe,New Mexico,87505,West,TEC-AC-10001635,Technology,Accessories,KeyTronic_KT400U2 -_Keyboard_- Black,92.52,9,0,18.504,2.056,92.52,5,35.66980745,-105.9526394
3487,US-2016-134761,2016.11.30,2016.11.30,Same Day,DB-13210,Dean Braden,Consumer,United States,Hickory,North Carolina,28601,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,36.192,1,0.2,2.7144,2.7144,28.9536,0,35.7333312,-81.3442915
3489,CA-2015-157322,2015.7.2,2015.7.6,Standard Class,RH-19600,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,60188,Central,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,408.422,2,0.3,-5.8346,-2.9173,285.8954,4,41.91806224,-88.13701223
3494,CA-2017-142034,2017.9.24,2017.9.28,Standard Class,KB-16240,Karen Bern,Corporate,United States,Saint Cloud,Minnesota,56301,Central,TEC-AC-10002305,Technology,Accessories,KeyTronic_E03601U1 -_Keyboard_- Beige,72,4,0,12.96,3.24,72,4,45.5616075,-94.1642004
3576,CA-2015-143532,2015.3.19,2015.3.24,Standard Class,DC-12850,Dan Campbell,Consumer,United States,North Miami,Florida,33161,South,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4 x 11",14.496,3,0.2,4.8924,1.6308,11.5968,5,25.90560775,-80.17506955
3655,CA-2017-133004,2017.8.31,2017.9.5,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Lawrence,Indiana,46226,Central,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,638.73,9,0,166.0698,18.4522,638.73,5,39.8386516,-86.0252612
3658,CA-2015-128083,2015.3.12,2015.3.17,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,Florida,33317,South,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,8.688,3,0.2,2.9322,0.9774,6.9504,5,26.1265258,-80.25786124
3688,CA-2016-108567,2016.5.20,2016.5.24,Standard Class,DB-13210,Dean Braden,Consumer,United States,Port Saint Lucie,Florida,34952,South,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,2.694,2,0.7,-2.245,-1.1225,0.8082,4,27.2939333,-80.3503283
3745,CA-2014-113047,2014.10.24,2014.10.24,Same Day,AP-10915,Arthur Prichep,Consumer,United States,Rock Hill,South Carolina,29730,South,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,11.85,3,0,3.792,1.264,11.85,0,34.9248667,-81.0250784
3756,CA-2016-116799,2016.3.3,2016.3.6,First Class,JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,79762,Central,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",42.784,7,0.2,15.5092,2.2156,34.2272,3,31.88942203,-102.348319
3763,CA-2016-156251,2016.8.13,2016.8.18,Second Class,TS-21160,Theresa Swint,Corporate,United States,West Allis,Wisconsin,53214,Central,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,241.96,2,0,24.196,12.098,241.96,5,43.0166806,-88.0070315
3778,CA-2015-107937,2015.5.3,2015.5.8,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Chula Vista,California,91911,West,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",665.88,6,0,106.5408,17.7568,665.88,5,32.60991877,-117.0526742
3781,CA-2014-149643,2014.11.16,2014.11.20,Standard Class,RH-19510,Rick Huthwaite,Home Office,United States,Manhattan,Kansas,66502,Central,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,273.96,2,0,10.9584,5.4792,273.96,4,39.1836082,-96.5716694
3792,CA-2015-111325,2015.2.27,2015.2.28,First Class,BT-11395,Bill Tyler,Corporate,United States,Altoona,Pennsylvania,16602,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",4.419,3,0.7,-3.3879,-1.1293,1.3257,1,40.518681,-78.394736
